371,"(7, 0, 0.5773645543113971)","(7, 0, 0.9252595359879769)"
372,"(7, 0, 1.297729005091949)","(7, 0, 0.40221480672620047)"
373,"(7, 0, 0.9458609767254818)","(7, 0, 1.3083317913853807)"
374,"(7, 0, 0.589127204814554)","(7, 0, 1.4283883222461424)"
375,"(7, 0, 1.7116498991091458)","(7, 0, 1.3717805509634653)"
376,"(7, 0, 0.7983236006382551)","(7, 0, 1.2306791614134744)"
377,"(7, 0, 0.5954059389463512)","(7, 0, 1.4859701302119561)"
378,"(7, 0, 0.7475232580737714)","(7, 0, 0.7855781100114564)"
379,"(7, 0, 1.489166068316591)","(7, 0, 0.3917007439247686)"
380,"(7, 0, 0.4971223882446082)","(7, 0, 0.8099184225825428)"
381,"(7, 0, 1.2465691347396002)","(7, 0, 0.6122443631382343)"
382,"(7, 0, 1.0486140851342984)","(7, 0, 1.37452269632252)"
383,"(7, 0, 0.9353519249995923)","(7, 0, 1.0523165737691698)"
384,"(7, 0, 0.5058254724701794)","(7, 0, 1.741643043228201)"
385,"(7, 0, 0.6004154426103124)","(7, 0, 1.0591291594721688)"
386,"(7, 0, 0.9752347584011408)","(7, 0, 1.8218415756669084)"
387,"(7, 0, 0.6727056316654343)","(7, 0, 0.2861326104258325)"
388,"(7, 0, 1.0293186059860053)","(7, 0, 1.4943302219116825)"
389,"(7, 0, 1.0134052861531666)","(7, 0, 0.9371950694287635)"
390,"(7, 0, 0.5433538349452545)","(7, 0, 1.2077910970244203)"
391,"(7, 0, 1.214486037339968)","(7, 0, 0.8684028615808258)"
392,"(7, 0, 0.2111824408053281)","(7, 0, 1.7075684940166502)"
393,"(7, 0, 1.1437855489680193)","(7, 0, 0.9289189128921082)"
394,"(7, 0, 1.5295701068455694)","(7, 0, 0.9674835914187118)"
395,"(7, 0, 1.5287073691478024)","(7, 0, 0.6629442173905145)"
396,"(7, 0, 1.1413025243303354)","(7, 0, 1.2158123786934478)"
397,"(7, 0, 0.6819715424062741)","(7, 0, 0.5218897065291375)"
398,"(7, 0, 1.3651653040881748)","(7, 0, 0.21963129715105756)"
399,"(7, 0, 1.096396356279556)","(7, 0, 0.4864477244517257)"
400,"(7, 0, 1.0209222014155346)","(7, 0, 0.86416241372622)"
401,"(7, 0, 1.589563310575588)","(7, 0, 0.33294178041054023)"
402,"(7, 0, 1.039440330741824)","(7, 0, 0.7186392310266867)"
403,"(7, 0, 0.5691896221172449)","(7, 0, 0.5732039217095317)"
404,"(7, 0, 0.7383947797340201)","(7, 0, 1.1514848348071935)"
405,"(7, 0, 1.3050768664204355)","(7, 0, 1.206496317987836)"
406,"(7, 0, 0.9026504542003074)","(7, 0, 0.6054805290963499)"
407,"(7, 0, 0.8112597592112573)","(7, 0, 0.6895583083589412)"
408,"(7, 0, 0.505009109713796)","(7, 0, 0.7015544005161354)"
409,"(7, 0, 1.7189062973505176)","(7, 0, 0.6266223563566873)"
410,"(7, 0, 1.7556737112379)","(7, 0, 0.6165563364519867)"
411,"(7, 0, 1.1663594383372544)","(7, 0, 0.9533053183121394)"
412,"(7, 0, 0.8455831341472987)","(7, 0, 0.9731860534663328)"
413,"(7, 0, 0.4889247133147696)","(7, 0, 1.8583016612137788)"
414,"(7, 0, 1.079482104651006)","(7, 0, 1.2358434544292736)"
415,"(7, 0, 0.9993545752271779)","(7, 0, 0.6956516961850313)"
416,"(7, 0, 0.7896152134682052)","(7, 0, 0.8261891109969783)"
417,"(7, 0, 0.8599089526154093)","(7, 0, 0.8818776399850792)"
418,"(7, 0, 1.620848508112664)","(7, 0, 1.7261794492675915)"
419,"(7, 0, 0.6776124347233757)","(7, 0, 1.5099804992087984)"
420,"(7, 0, 0.7810007077795663)","(7, 0, 0.8693917698453192)"
421,"(7, 0, 1.1582359723616933)","(7, 0, 0.47035860385472683)"
422,"(7, 0, 1.7067783270442494)","(7, 0, 0.2393059587795655)"
423,"(7, 0, 0.853630918717525)","(7, 0, 0.561483895313308)"
424,"(7, 0, 1.1545649420706763)","(7, 0, 1.0041924031696907)"
425,"(7, 0, 0.6586046607022926)","(7, 0, 1.5703287567509534)"
426,"(7, 0, 1.5241307165969147)","(7, 0, 0.6571983032650445)"
427,"(7, 0, 1.2141257961631955)","(7, 0, 0.9239708306647646)"
428,"(7, 0, 0.9242462639305259)","(7, 0, 1.2700024919501103)"
429,"(7, 0, 1.0861052206647863)","(7, 0, 0.5908419701574618)"
430,"(7, 0, 1.2506487038309948)","(7, 0, 1.67017870746325)"
431,"(7, 0, 0.4197545019310156)","(7, 0, 0.4588072344418417)"
432,"(7, 0, 0.20914156425214703)","(7, 0, 1.6973941188007182)"
433,"(7, 0, 1.8107455849298324)","(7, 0, 1.2928498438497869)"
434,"(7, 0, 1.55847715985953)","(7, 0, 0.7444750105893403)"
435,"(7, 0, 0.9258641027820262)","(7, 0, 0.8156774930789614)"
436,"(7, 0, 1.3325442636058475)","(7, 0, 0.9628071727527173)"
437,"(7, 0, 0.6216301529187408)","(7, 0, 1.1608946126385609)"
438,"(7, 0, 1.3704239901648043)","(7, 0, 0.31130777122469355)"
439,"(7, 0, 1.1573697764738138)","(7, 0, 1.2759173022718158)"
440,"(7, 0, 1.8697808392604016)","(7, 0, 0.9369237712128209)"
441,"(7, 0, 1.6983932117075085)","(7, 0, 0.8066642865296255)"
442,"(7, 0, 0.6374867925887876)","(7, 0, 1.1766886311288296)"
443,"(7, 0, 1.4591335602185764)","(7, 0, 0.6934578118882092)"
444,"(7, 0, 1.4044850246404728)","(7, 0, 1.682743082417149)"
445,"(7, 0, 1.3875200306921374)","(7, 0, 1.1649514219443267)"
446,"(7, 0, 0.7727620069879413)","(7, 0, 1.4291143012751597)"
447,"(7, 0, 1.0064831784153632)","(7, 0, 0.8390688086577097)"
448,"(7, 0, 0.6191804948240662)","(7, 0, 1.1006183690252707)"
449,"(7, 0, 0.9866589329918487)","(7, 0, 1.054080783726099)"
450,"(7, 0, 1.2470207458325868)","(7, 0, 1.0822928453926641)"
451,"(7, 0, 1.4771995731698813)","(7, 0, 1.430402844689325)"
452,"(7, 0, 1.4469219821069035)","(7, 0, 1.5140832690283492)"
453,"(7, 0, 1.080262446320884)","(7, 0, 1.0666404222391037)"
454,"(7, 0, 1.5474986215995092)","(7, 0, 0.5925501938088954)"
455,"(7, 0, 0.6979006578836743)","(7, 0, 1.3785590061350272)"
456,"(7, 0, 1.6639137236998793)","(7, 0, 0.9938126569435995)"
457,"(7, 0, 0.32765574706197)","(7, 0, 1.6895490927759331)"
458,"(7, 0, 1.929608155279876)","(7, 0, 0.618186786727947)"
459,"(7, 0, 0.6412696503784049)","(7, 0, 0.7800031631690206)"
460,"(7, 0, 1.2638607073876575)","(7, 0, 1.1575441859148583)"
461,"(7, 0, 1.6379332069543837)","(7, 0, 1.5360592837040863)"
462,"(7, 0, 1.4907110203393976)","(7, 0, 0.06738523952795605)"
463,"(7, 0, 0.2531249683122533)","(7, 0, 1.5633883920826273)"
464,"(7, 0, 0.7527544858702035)","(7, 0, 1.1371982169947508)"
465,"(7, 0, 0.1797938794593048)","(7, 0, 0.6095189903627592)"
466,"(7, 0, 0.49060795150484426)","(7, 0, 1.0568585184747041)"
467,"(7, 0, 0.444147980416857)","(7, 0, 0.9448057244594052)"
468,"(7, 0, 1.2030237048289472)","(7, 0, 0.1735613328006692)"
469,"(7, 0, 1.0631230805394967)","(7, 0, 1.1639215353678498)"
470,"(7, 0, 1.0144072336437722)","(7, 0, 0.7558961146659591)"
471,"(7, 0, 0.6339050629948971)","(7, 0, 1.2201641595293857)"
472,"(7, 0, 0.8022617979655765)","(7, 0, 1.1709281438071155)"
473,"(7, 0, 0.7517403579528404)","(7, 0, 0.6442069702597012)"
474,"(7, 0, 0.98554531859613)","(7, 0, 0.7139313547254802)"
475,"(7, 0, 0.4701521354703525)","(7, 0, 1.5912128002672359)"
476,"(7, 0, 1.548422322272748)","(7, 0, 0.19398516453004733)"
477,"(7, 0, 1.4070791397325944)","(7, 0, 0.958048414316932)"
478,"(7, 0, 1.4807930370444726)","(7, 0, 1.6605354205015117)"
479,"(7, 0, 1.4920800616521044)","(7, 0, 1.3274896599504813)"
480,"(7, 0, 1.0821882792323283)","(7, 0, 1.4760269887733826)"
481,"(7, 0, 0.6516001268050234)","(7, 0, 1.5221467466158214)"
482,"(7, 0, 1.029463867904536)","(7, 0, 0.6669737325554203)"
483,"(7, 0, 0.5489708756306695)","(7, 0, 0.7522167455213481)"
484,"(7, 0, 1.177252779046482)","(7, 0, 0.9882679838282615)"
485,"(7, 0, 0.7958079047970527)","(7, 0, 1.7268592441077)"
486,"(7, 0, 1.0847402953017582)","(7, 0, 1.2286808913309397)"
487,"(7, 0, 1.1630936616134002)","(7, 0, 0.6067027877073989)"
488,"(7, 0, 1.560300991584155)","(7, 0, 0.8149481389361726)"
489,"(7, 0, 1.100825719685297)","(7, 0, 0.6584241406284589)"
490,"(7, 0, 1.1360048874181308)","(7, 0, 1.836440730976023)"
491,"(7, 0, 1.33881311178623)","(7, 0, 1.254017536209443)"
492,"(7, 0, 0.3266978572868693)","(7, 0, 0.74862170106546)"
493,"(7, 0, 0.6478579558376409)","(7, 0, 1.7344333932607887)"
494,"(7, 0, 0.6998521973325226)","(7, 0, 0.7568718567909949)"
495,"(7, 0, 1.385301923457121)","(7, 0, 1.6565866552497162)"
496,"(7, 0, 0.31193698198539066)","(7, 0, 0.5562778006607164)"
497,"(7, 0, 0.45956628961972656)","(7, 0, 1.1170413771970833)"
498,"(7, 0, 0.5652317746800039)","(7, 0, 0.8469989267923849)"
499,"(7, 0, 0.8711256994328225)","(7, 0, 1.0144860453500952)"
500,"(7, 0, 0.42617331770721467)","(7, 0, 1.0223232184378945)"
501,"(7, 0, 0.9755134677763858)","(7, 0, 0.9165057972228169)"
502,"(7, 0, 1.2607318524486089)","(7, 0, 1.0332244083836872)"
503,"(7, 0, 1.53498260843699)","(7, 0, 0.32630581991486407)"
504,"(7, 0, 1.513638683990437)","(7, 0, 1.4602539729441184)"
505,"(7, 0, 1.1294159444113512)","(7, 0, 0.5307244182735601)"
506,"(7, 0, 0.5769553960239954)","(7, 0, 0.7158563228402735)"
507,"(7, 0, 1.5245747851226428)","(7, 0, 0.5446373701595011)"
508,"(7, 0, 0.9375193088077948)","(7, 0, 0.566701600460285)"
509,"(7, 0, 0.6864344230508245)","(7, 0, 0.49522054433123386)"
510,"(7, 0, 0.5617759333995422)","(7, 0, 1.1278532941648431)"
511,"(7, 0, 1.664582036905951)","(7, 0, 1.077841490397141)"
512,"(7, 0, 0.8976099512227841)","(7, 0, 1.0405495754178948)"
513,"(7, 0, 1.4257713586074559)","(7, 0, 1.6404774176351733)"
514,"(7, 0, 1.40843729030371)","(7, 0, 1.2746120766530984)"
515,"(7, 0, 0.5310676745935907)","(7, 0, 0.7930112525702258)"
516,"(7, 0, 1.3386305323351562)","(7, 0, 0.4205500484820641)"
517,"(7, 0, 0.4857395724537801)","(7, 0, 1.2647218755359737)"
518,"(7, 0, 0.4627556635294532)","(7, 0, 1.1802576759359762)"
519,"(7, 0, 1.469888356920901)","(7, 0, 1.1591577471974537)"
520,"(7, 0, 1.4518804520559552)","(7, 0, 1.1676214665596893)"
521,"(7, 0, 0.9134284091783256)","(7, 0, 1.2583674545101327)"
522,"(7, 0, 1.4056007765137815)","(7, 0, 0.9557787851695687)"
523,"(7, 0, 0.41189525904053614)","(7, 0, 0.583723321981006)"
524,"(7, 0, 1.0433184838659515)","(7, 0, 1.5546403502393122)"
525,"(7, 0, 1.4077080487772113)","(7, 0, 1.3140107128543321)"
526,"(7, 0, 1.2537004019233722)","(7, 0, 0.38433210672437024)"
527,"(7, 0, 0.15431418141378062)","(7, 0, 1.3161012995065242)"
528,"(7, 0, 0.8289263009109032)","(7, 0, 0.6946490834408148)"
529,"(7, 0, 0.09354390197934881)","(7, 0, 1.7341931460902011)"
530,"(7, 0, 1.4696558870276046)","(7, 0, 1.5513809040480504)"
531,"(7, 0, 1.1446277275311938)","(7, 0, 0.8906849951109203)"
532,"(7, 0, 1.7699030599836072)","(7, 0, 1.806339697329956)"
533,"(7, 0, 1.097916117679914)","(7, 0, 1.2978653800222255)"
534,"(7, 0, 0.9806150829405457)","(7, 0, 1.090327021917238)"
535,"(7, 0, 1.2170735224960358)","(7, 0, 0.7936874470710894)"
536,"(7, 0, 1.3338132119418165)","(7, 0, 0.6863947131919654)"
537,"(7, 0, 0.9212216712150099)","(7, 0, 1.2116708942500978)"
538,"(7, 0, 1.4561301396588247)","(7, 0, 0.8901443446877813)"
539,"(7, 0, 1.0685614955042728)","(7, 0, 0.5098780238083841)"
540,"(7, 0, 0.8305908160750756)","(7, 0, 0.7115421667895405)"
541,"(7, 0, 0.7581397687497078)","(7, 0, 0.5137306368208886)"
542,"(7, 0, 1.6895076988781712)","(7, 0, 1.534434231176788)"
543,"(7, 0, 1.0359666397184952)","(7, 0, 1.1396234551045665)"
544,"(7, 0, 1.372705280564493)","(7, 0, 0.3278164150150522)"
545,"(7, 0, 0.9420765259059204)","(7, 0, 0.792114199675877)"
546,"(7, 0, 1.2972398898476287)","(7, 0, 0.956325028180951)"
547,"(7, 0, 1.0524723972634547)","(7, 0, 0.5009320054871753)"
548,"(7, 0, 0.8161810251515258)","(7, 0, 0.13291713466678268)"
549,"(7, 0, 1.5520132967435418)","(7, 0, 0.46856405930763567)"
550,"(7, 0, 0.8236637298890672)","(7, 0, 0.3912802374625799)"
551,"(7, 0, 1.5429959725791091)","(7, 0, 0.27054956523132734)"
552,"(7, 0, 0.9410517974875902)","(7, 0, 0.8724709345398503)"
553,"(7, 0, 1.8517160611947592)","(7, 0, 1.2542202785379537)"
554,"(7, 0, 0.4217813292858803)","(7, 0, 0.8739643360274443)"
555,"(7, 0, 1.24467856067402)","(7, 0, 1.0703901810119567)"
556,"(7, 0, 1.613180891515496)","(7, 0, 1.2097288014048146)"
557,"(7, 0, 0.6055988627930734)","(7, 0, 0.8121722861382461)"
558,"(7, 0, 0.5103988510292548)","(7, 0, 0.9224080844241315)"
559,"(7, 0, 1.2824930627567743)","(7, 0, 1.1998911775127818)"
560,"(7, 0, 1.4016203396371534)","(7, 0, 1.1083578687614801)"
561,"(7, 0, 0.26866890924327747)","(7, 0, 1.4964861388755688)"
562,"(7, 0, 0.9118473638071912)","(7, 0, 0.7389938986425151)"
563,"(7, 0, 0.9795122056540032)","(7, 0, 1.2251842130960058)"
564,"(7, 0, 0.9431598249431542)","(7, 0, 0.6792353214015443)"
565,"(7, 0, 0.7304177494330735)","(7, 0, 1.4930735565201334)"
566,"(7, 0, 1.0832685292205309)","(7, 0, 1.0457353655851702)"
567,"(7, 0, 1.103513189340743)","(7, 0, 1.3567553640566072)"
568,"(7, 0, 0.6917021478225197)","(7, 0, 0.6309386927575384)"
569,"(7, 0, 0.9206449630910614)","(7, 0, 1.5230458645378175)"
570,"(7, 0, 0.647005682501238)","(7, 0, 0.8467825192069672)"
571,"(7, 0, 0.7287217954258262)","(7, 0, 0.7953576777068626)"
572,"(7, 0, 0.9471991668139029)","(7, 0, 1.710063932773668)"
573,"(7, 0, 0.41667612543404553)","(7, 0, 1.3375232455289425)"
574,"(7, 0, 1.0414008044782859)","(7, 0, 1.8107719436083403)"
575,"(7, 0, 0.1591843268265315)","(7, 0, 0.508392455473983)"
576,"(7, 0, 0.7947549778545446)","(7, 0, 0.468780760818971)"
577,"(7, 0, 0.7395986021519615)","(7, 0, 0.653687634621802)"
578,"(7, 0, 1.3486755820849663)","(7, 0, 1.3855706518612478)"
579,"(7, 0, 1.14904499299743)","(7, 0, 1.3873131544813626)"
580,"(7, 0, 1.2210058318999035)","(7, 0, 1.214007435855009)"
581,"(7, 0, 1.7421598027232703)","(7, 0, 0.9110146238425607)"
582,"(7, 0, 1.278453659263945)","(7, 0, 0.40493452879711345)"
583,"(7, 0, 0.7513370103029817)","(7, 0, 1.5131626375835978)"
584,"(7, 0, 1.3124445627732269)","(7, 0, 1.008101405611853)"
585,"(7, 0, 1.3121727977928164)","(7, 0, 0.9402623468374443)"
586,"(7, 0, 0.5843354042131566)","(7, 0, 0.5695856690087222)"
587,"(7, 0, 0.9466194634419135)","(7, 0, 1.226309374437998)"
588,"(7, 0, 1.0075634299493852)","(7, 0, 0.8143898086079696)"
589,"(7, 0, 1.4815663493734474)","(7, 0, 1.1489221618264516)"
590,"(7, 0, 1.011023880330893)","(7, 0, 1.3649093988892707)"
591,"(7, 0, 1.2382830252024275)","(7, 0, 0.6064872149217027)"
592,"(7, 0, 0.5733820045146146)","(7, 0, 0.22284044552568827)"
593,"(7, 0, 0.7048731966326447)","(7, 0, 0.8704057411271158)"
594,"(7, 0, 0.7833898670843287)","(7, 0, 0.6472400529970571)"
595,"(7, 0, 1.2987784948875207)","(7, 0, 0.9074300147934508)"
596,"(7, 0, 0.9312254319660299)","(7, 0, 0.6821018307242895)"
597,"(7, 0, 0.8495755552323062)","(7, 0, 0.686517289126651)"
598,"(7, 0, 1.0013215412013075)","(7, 0, 0.3122304974263398)"
599,"(7, 0, 1.386935663978246)","(7, 0, 1.577322838776905)"
600,"(7, 0, 0.8466011994012428)","(7, 0, 1.464373353735375)"
601,"(7, 0, 0.1938983837403554)","(7, 0, 0.6195748846035892)"
602,"(7, 0, 1.697175244492445)","(7, 0, 0.13668989275654286)"
603,"(7, 0, 1.2212571763448246)","(7, 0, 1.7120842162355294)"
604,"(7, 0, 0.8393344136556601)","(7, 0, 0.30199591253833835)"
605,"(7, 0, 0.190776906242777)","(7, 0, 0.6614931215702246)"
606,"(7, 0, 0.10125135396474771)","(7, 0, 0.7110870791848298)"
607,"(7, 0, 1.3174838357173666)","(7, 0, 0.9257646401430267)"
608,"(7, 0, 1.1218142882124147)","(7, 0, 1.8560169587503221)"
609,"(7, 0, 1.2620985713729236)","(7, 0, 1.0652678755263345)"
610,"(7, 0, 0.554689321724193)","(7, 0, 1.772635544240731)"
611,"(7, 0, 1.5314606967826772)","(7, 0, 1.1465049479472653)"
612,"(7, 0, 0.6969912534942618)","(7, 0, 0.5846619134835881)"
613,"(7, 0, 1.0235144225814248)","(7, 0, 1.158419072446383)"
614,"(7, 0, 1.0376552503877643)","(7, 0, 1.3535520264336616)"
615,"(7, 0, 0.6143615125976557)","(7, 0, 1.122124388438352)"
616,"(7, 0, 1.384862120095019)","(7, 0, 0.6681771678531829)"
617,"(7, 0, 0.49498614318201084)","(7, 0, 0.6364152209163385)"
618,"(7, 0, 0.7374107334681332)","(7, 0, 0.8993083198308168)"
619,"(7, 0, 1.660755292394391)","(7, 0, 0.6807753088306093)"
620,"(7, 0, 0.8176880795835414)","(7, 0, 0.8601080914745021)"
621,"(7, 0, 1.0400572182508747)","(7, 0, 0.9325541591141047)"
622,"(7, 0, 1.6396824883943262)","(7, 0, 0.8318159826171189)"
623,"(7, 0, 0.499899790436485)","(7, 0, 1.0183751499860438)"
624,"(7, 0, 0.4997067725061476)","(7, 0, 0.9795262843760384)"
625,"(7, 0, 1.002737847205399)","(7, 0, 1.0107719455796427)"
626,"(7, 0, 1.15229334275875)","(7, 0, 0.12169535481422378)"
627,"(7, 0, 0.5787586077758184)","(7, 0, 1.6630960563029715)"
628,"(7, 0, 1.0727415592158427)","(7, 0, 0.8897643292869007)"
629,"(7, 0, 0.27539962484637737)","(7, 0, 1.016127493139905)"
630,"(7, 0, 0.2669266838819113)","(7, 0, 1.0552379401897785)"
631,"(7, 0, 1.278841625436106)","(7, 0, 1.7563172354777712)"
632,"(7, 0, 1.4765789331508585)","(7, 0, 0.41732061759678485)"
633,"(7, 0, 0.5377157609778316)","(7, 0, 0.6122114802594882)"
634,"(7, 0, 1.9031216158050754)","(7, 0, 0.9372611416748184)"
635,"(7, 0, 0.7730361046871829)","(7, 0, 0.4136919459031756)"
636,"(7, 0, 1.3204872862919759)","(7, 0, 1.39756212710677)"
637,"(7, 0, 1.420291684250127)","(7, 0, 0.7221244607619253)"
638,"(7, 0, 0.9214258939836898)","(7, 0, 0.5846335242329008)"
639,"(7, 0, 0.9751238950459804)","(7, 0, 1.3011382840811885)"
640,"(7, 0, 1.3816336882153872)","(7, 0, 0.7629239637997822)"
641,"(7, 0, 1.1744023754684827)","(7, 0, 0.9843355225290322)"
642,"(7, 0, 0.7170593637502998)","(7, 0, 0.6444776712507889)"
643,"(7, 0, 1.0291291750032707)","(7, 0, 1.566734795378669)"
644,"(7, 0, 1.651035702984049)","(7, 0, 1.1180446439184888)"
645,"(7, 0, 1.234844830388886)","(7, 0, 0.6239926319045536)"
646,"(7, 0, 1.0671469356943346)","(7, 0, 1.5244595168350343)"
647,"(7, 0, 0.981352718524304)","(7, 0, 1.4004984768054431)"
648,"(7, 0, 0.3117727775509388)","(7, 0, 1.3952073675973744)"
649,"(7, 0, 0.38800808644660867)","(7, 0, 0.9049468330127901)"
650,"(7, 0, 1.580192390766622)","(7, 0, 1.1610507798282608)"
651,"(7, 0, 1.3425810391804731)","(7, 0, 0.6619141328049815)"
652,"(7, 0, 1.363172110376191)","(7, 0, 0.9330482833479335)"
653,"(7, 0, 1.3826843143670444)","(7, 0, 1.061549356536148)"
654,"(7, 0, 1.0491308540843858)","(7, 0, 1.0260470849518508)"
655,"(7, 0, 1.4270275748987573)","(7, 0, 1.2737529787644835)"
656,"(7, 0, 0.1391352890703852)","(7, 0, 1.2517988171262338)"
657,"(7, 0, 0.6246151150641926)","(7, 0, 0.9505122214835108)"
658,"(7, 0, 1.3098582260392901)","(7, 0, 1.4580502167075435)"
659,"(7, 0, 1.5336768759039818)","(7, 0, 1.4058049722950827)"
660,"(7, 0, 0.5514932393999172)","(7, 0, 0.7716299521387758)"
661,"(7, 0, 0.49096638568373807)","(7, 0, 0.34199045662450867)"
662,"(7, 0, 1.3533651876456312)","(7, 0, 1.3684354481280647)"
663,"(7, 0, 1.515529834490508)","(7, 0, 0.22606037509967336)"
664,"(7, 0, 0.8994773042372075)","(7, 0, 0.2811785360461032)"
665,"(7, 0, 0.8610089743422977)","(7, 0, 1.148080253889777)"
666,"(7, 0, 0.5114067204360963)","(7, 0, 1.1595646540744606)"
667,"(7, 0, 0.5082572436972803)","(7, 0, 0.4525518916893734)"
668,"(7, 0, 1.2407231227629976)","(7, 0, 1.5039307583914399)"
669,"(7, 0, 0.9321946287796972)","(7, 0, 0.3580035306049246)"
670,"(7, 0, 0.5367275380804492)","(7, 0, 0.9348098817516856)"
671,"(7, 0, 1.3694814612760555)","(7, 0, 1.3444780075231424)"
672,"(7, 0, 1.207036721696758)","(7, 0, 0.41495241603929867)"
673,"(7, 0, 0.8089436388220895)","(7, 0, 1.1284833299485473)"
674,"(7, 0, 1.0937826498948753)","(7, 0, 1.428919271845745)"
675,"(7, 0, 0.45766873966877464)","(7, 0, 0.7658733389111014)"
676,"(7, 0, 1.003930556533444)","(7, 0, 0.9211757114949816)"
677,"(7, 0, 0.79846550463897)","(7, 0, 1.3156284876095619)"
678,"(7, 0, 1.0073895225303946)","(7, 0, 0.8283517324004009)"
679,"(7, 0, 0.8630937071640205)","(7, 0, 1.2144051885282972)"
680,"(7, 0, 0.9531920211085313)","(7, 0, 0.687986563272108)"
681,"(7, 0, 0.19746025082670282)","(7, 0, 1.0924725205968095)"
682,"(7, 0, 0.40887497662675065)","(7, 0, 1.7804885692805743)"
683,"(7, 0, 0.7357466949341115)","(7, 0, 0.7510932454284417)"
684,"(7, 0, 0.09614415399987775)","(7, 0, 1.378444121071907)"
685,"(7, 0, 1.1420437925452314)","(7, 0, 0.8202760335201504)"
686,"(7, 0, 1.4826328947548633)","(7, 0, 1.2297937390375653)"
687,"(7, 0, 0.6313381752357715)","(7, 0, 1.1920608270892472)"
688,"(7, 0, 1.4247052048943618)","(7, 0, 0.9657451856899313)"
689,"(7, 0, 0.13411973389144394)","(7, 0, 1.8580041869395216)"
690,"(7, 0, 0.8336463215443293)","(7, 0, 0.9858675166196974)"
691,"(7, 0, 1.0447652835512322)","(7, 0, 1.7748276523063415)"
692,"(7, 0, 0.6322017356163077)","(7, 0, 0.9678182697915101)"
693,"(7, 0, 1.0920645765821246)","(7, 0, 1.1515675197818633)"
694,"(7, 0, 0.33474776349611157)","(7, 0, 1.7429127827353659)"
695,"(7, 0, 0.8394210293636902)","(7, 0, 0.9832589949693178)"
696,"(7, 0, 0.7310323585814645)","(7, 0, 0.6658146195607005)"
697,"(7, 0, 1.1229538540932216)","(7, 0, 0.9650142878701273)"
698,"(7, 0, 1.2489503102756143)","(7, 0, 0.9014582880709383)"
699,"(7, 0, 0.7332994714031419)","(7, 0, 1.24290335424169)"
700,"(7, 0, 1.1098295814381083)","(7, 0, 0.8938500872177871)"
701,"(7, 0, 1.3040217688655433)","(7, 0, 0.6647247001463772)"
702,"(7, 0, 1.7154426749201994)","(7, 0, 1.7596551993541434)"
703,"(7, 0, 1.1120354434013608)","(7, 0, 1.2286207479966489)"
704,"(7, 0, 1.7665466933433465)","(7, 0, 1.5703617215881975)"
705,"(7, 0, 1.0170962380757347)","(7, 0, 1.236373973862415)"
706,"(7, 0, 0.18025944091574564)","(7, 0, 0.6825128453935794)"
707,"(7, 0, 0.281653705210949)","(7, 0, 0.40722174369696706)"
708,"(7, 0, 0.7706211989577453)","(7, 0, 0.3881312539462244)"
709,"(7, 0, 1.5188453933421977)","(7, 0, 0.1515783101116024)"
710,"(7, 0, 0.6697550134185889)","(7, 0, 1.365531295246158)"
711,"(7, 0, 1.254111513079351)","(7, 0, 0.5976851763265775)"
712,"(7, 0, 0.1097157372034675)","(7, 0, 0.7216053980477524)"
713,"(7, 0, 0.4643527988388926)","(7, 0, 1.1154684776090629)"
714,"(7, 0, 0.8924088986942404)","(7, 0, 0.6884864553104996)"
715,"(7, 0, 0.9321300371052171)","(7, 0, 0.6395165661099681)"
716,"(7, 0, 1.1763410558695155)","(7, 0, 0.9974685283207421)"
717,"(7, 0, 0.8675178885556342)","(7, 0, 0.5431829010149108)"
718,"(7, 0, 0.03263535308805421)","(7, 0, 1.010077861625049)"
719,"(7, 0, 1.1165967069154208)","(7, 0, 0.6948164232800489)"
720,"(7, 0, 0.6080291832867926)","(7, 0, 1.1053597552910195)"
721,"(7, 0, 0.7830851811616917)","(7, 0, 1.5915543777188614)"
722,"(7, 0, 0.13071330726546315)","(7, 0, 0.9800536310507448)"
723,"(7, 0, 0.661003258828963)","(7, 0, 0.7352678012997355)"
724,"(7, 0, 0.6864668750106457)","(7, 0, 0.896211033367559)"
725,"(7, 0, 1.4800672278586349)","(7, 0, 0.24739723073469788)"
726,"(7, 0, 0.9705082041803847)","(7, 0, 0.4739124501854728)"
727,"(7, 0, 0.8769981999976071)","(7, 0, 1.8312228243944944)"
728,"(7, 0, 0.6254568065303201)","(7, 0, 0.8640884685356819)"
729,"(7, 0, 0.625870799381699)","(7, 0, 0.841449570878345)"
730,"(7, 0, 1.3289230117508095)","(7, 0, 0.9842059225865023)"
731,"(7, 0, 0.838102883251805)","(7, 0, 0.8338476033886221)"
732,"(7, 0, 1.518584350185393)","(7, 0, 1.1947848630984592)"
733,"(7, 0, 0.8846756514652614)","(7, 0, 0.5462458270040003)"
734,"(7, 0, 1.2804101042076572)","(7, 0, 0.5812974008279508)"
735,"(7, 0, 0.3434916742573666)","(7, 0, 1.3756106379508046)"
736,"(7, 0, 1.0916676800810983)","(7, 0, 0.975585168324251)"
737,"(7, 0, 0.5923444275985946)","(7, 0, 0.4256714804684598)"
738,"(7, 0, 1.6432654217456597)","(7, 0, 1.9384195129726831)"
739,"(7, 0, 1.2806363524240272)","(7, 0, 0.5163103113151569)"
740,"(7, 0, 0.7752645477600765)","(7, 0, 1.1469187125803342)"
741,"(7, 0, 0.8352489996566179)","(7, 0, 0.94805744675561)"
